,37-39,37-39,37-39,37-53,37-53,37-53,39-53,39-53,39-53
direction,PD,PE,PN,PD,PE,PN,PD,PE,PN
timestamp,,,,,,,,,
0 days 00:00:17.400052,-3.48799467086792,9.291744709014893,-28.68806743621826,-0.8608304858207703,4.196427216132482,-14.735226690769196,2.6271641850471497,-5.095317492882411,13.952840745449066
0 days 00:00:17.439992,-3.48970890045166,9.32392966747284,-28.784003734588623,-0.863572359085083,4.2244864503542585,-14.788607358932495,2.626136541366577,-5.099443217118581,13.99539637565613
0 days 00:00:17.440033,-3.490632951259613,9.34195876121521,-28.849923133850098,-0.8655240535736084,4.238389819860458,-14.811971127986908,2.6251088976860046,-5.103568941354752,14.037952005863191
0 days 00:00:17.480017,-3.49198579788208,9.362959384918213,-28.94740629196167,-0.8674757480621338,4.252293189366658,-14.835334897041319,2.6245100498199463,-5.110666195551555,14.11207139492035
0 days 00:00:17.480040,-3.4929329454898834,9.371571898460388,-29.02273178100586,-0.8690217435359955,4.253808448712031,-14.836540997028349,2.623911201953888,-5.117763449748357,14.186190783977509
0 days 00:00:17.499968,-3.4934456944465637,9.37800908088684,-29.061617851257324,-0.8705677390098572,4.255323708057404,-14.83774709701538,2.6228779554367065,-5.122685372829437,14.223870754241943
0 days 00:00:17.500004,-3.493958443403244,9.384446263313293,-29.10050392150879,-0.8719886073044367,4.25750108063221,-14.83987443787711,2.621969836098807,-5.126945182681084,14.260629483631678
0 days 00:00:17.500076,-3.4942714770634966,9.389286677042644,-29.131080309549965,-0.8734094755990165,4.259678453207016,-14.84200177873884,2.62086200146448,-5.1296082238356275,14.289078530811128
0 days 00:00:17.519997,-3.4946840206782026,9.411036332448322,-29.184225400288895,-0.8749298538480488,4.278765067458153,-14.86669782229832,2.619754166830154,-5.1322712649901705,14.317527577990576
0 days 00:00:17.520040,-3.495539128780365,9.421727418899536,-29.236801147460938,-0.8768927965845379,4.286793112754822,-14.890824522290911,2.6186463321958273,-5.134934306144714,14.345976625170024
0 days 00:00:17.560044,-3.4969475269317627,9.435816764831543,-29.33497428894043,-0.8788557393210272,4.294821158051491,-14.9149512222835,2.6180917876107355,-5.140995606780052,14.42002306665693
0 days 00:00:17.560048,-3.497977554798126,9.443405270576477,-29.41825532913208,-0.8804403117724826,4.296348363161087,-14.924185820988246,2.6175372430256436,-5.14705690741539,14.494069508143834
0 days 00:00:17.599971,-3.4992750883102417,9.451232671737671,-29.499270915985107,-0.8820248842239378,4.297875568270683,-14.933420419692993,2.6172502040863037,-5.153357103466988,14.565850496292114
0 days 00:00:17.600005,-3.500572621822357,9.459060072898865,-29.580286502838135,-0.8839197243962968,4.300029976027353,-14.942370159285408,2.6166528974260603,-5.159030096871512,14.637916343552726
0 days 00:00:17.600073,-3.5015681584676104,9.464360078175861,-29.64143657684326,-0.8858145645686557,4.302184383784022,-14.951319898877825,2.6157535938989547,-5.16217569439184,14.690116677965436
0 days 00:00:17.640010,-3.502958218256633,9.493943373362224,-29.749157905578613,-0.8881039278847831,4.328622081450053,-15.006840893200465,2.6148542903718495,-5.16532129191217,14.742317012378148
0 days 00:00:17.640012,-3.5038310289382935,9.511030435562134,-29.826016426086426,-0.8898760420935494,4.342563546129635,-15.031499079295568,2.6139549868447443,-5.168466889432499,14.794517346790858
0 days 00:00:17.680017,-3.504258871078491,9.530460119247437,-29.922840118408203,-0.891648156302316,4.356505010809218,-15.056157265390668,2.6126107147761752,-5.17395510843822,14.866682853017535
0 days 00:00:17.680034,-3.504526764154434,9.538176536560059,-29.996806621551514,-0.8932603214468275,4.358733209116119,-15.057958262307304,2.6112664427076067,-5.17944332744394,14.93884835924421
0 days 00:00:17.699975,-3.5044341683387756,9.544172048568726,-30.03490161895752,-0.8948724865913393,4.360961407423019,-15.059759259223938,2.6095616817474365,-5.183210641145706,14.975142359733582
0 days 00:00:17.699987,-3.504341572523118,9.550167560577393,-30.072996616363525,-0.8965188818318504,4.363884089248521,-15.061730163437982,2.6078226906912674,-5.1862834713288715,15.011266452925545
0 days 00:00:17.700069,-3.5044610897699995,9.554127216339111,-30.103382746378585,-0.8981652770723614,4.366806771074023,-15.063701067652023,2.606295812697638,-5.1873204452650885,15.039681678726561
0 days 00:00:17.720021,-3.5051116545995082,9.569862365722656,-30.15720017751058,-0.9003427198954994,4.38150494652135,-15.089103272983007,2.6047689347040093,-5.188357419201306,15.068096904527572
0 days 00:00:17.720040,-3.5055588881174726,9.576454162597656,-30.19989903767904,-0.9023168314070931,4.387059769460133,-15.10338690735045,2.6032420567103793,-5.1893943931375235,15.096512130328588
0 days 00:00:17.760046,-3.5075542529424033,9.590836524963379,-30.35520140329997,-0.904290942918687,4.392614592398916,-15.117670541717894,2.603263310023716,-5.198221932564463,15.237530861582075
0 days 00:00:17.760059,-3.508816083272298,9.599541187286377,-30.418247858683273,-0.9062650544302804,4.398169415337699,-15.131954176085337,2.6025510288420177,-5.201371771948678,15.286293682597934
0 days 00:00:17.799963,-3.5100114345550537,9.605696678161621,-30.48105494181315,-0.9081726868947346,4.401175066828728,-15.145998438199362,2.6018387476603193,-5.204521611332893,15.335056503613789
0 days 00:00:17.800008,-3.5112067858378095,9.611852169036865,-30.543862024943035,-0.909593843278431,4.40510393679142,-15.159934441248577,2.6016129425593784,-5.206748232245445,15.383927583694458
0 days 00:00:17.800053,-3.512634038925171,9.617967367172241,-30.63323974609375,-0.9110149996621268,4.409032806754112,-15.17387044429779,2.601619039263044,-5.208934560418129,15.45936930179596
0 days 00:00:17.840006,-3.513757884502411,9.634300947189331,-30.733896732330322,-0.9121327485357014,4.423180058598518,-15.199085712432861,2.6016251359667093,-5.211120888590813,15.534811019897461
0 days 00:00:17.840063,-3.514450828234355,9.649583021799724,-30.807941754659012,-0.9132504974092757,4.4373273104429245,-15.22430098056793,2.6012003308250793,-5.212255711356799,15.583640774091084
0 days 00:00:17.879989,-3.5145457585652666,9.681261380513508,-30.912721316019695,-0.9137702328818189,4.467870846390724,-15.280250787734985,2.600775525683448,-5.213390534122785,15.63247052828471
0 days 00:00:17.880012,-3.5151815712451935,9.686400175094604,-30.96370768547058,-0.914830850703376,4.471874818205833,-15.282407402992249,2.600350720541818,-5.214525356888771,15.681300282478333
0 days 00:00:17.899998,-3.5156670212745667,9.691509246826172,-30.99902868270874,-0.9158914685249331,4.475878790020943,-15.284564018249512,2.599775552749634,-5.215630456805229,15.714464664459229
0 days 00:00:17.900035,-3.51615247130394,9.69661831855774,-31.0343496799469,-0.91689299259867,4.480892385755267,-15.286707622664316,2.59925947870527,-5.2157259328024725,15.747642057282583
0 days 00:00:17.900051,-3.5164414644241333,9.700132369995117,-31.06580352783203,-0.9178945166724071,4.48590598148959,-15.28885122707912,2.5985469477517262,-5.214226388505527,15.776952300752912
0 days 00:00:17.919996,-3.5167571306228638,9.715464115142822,-31.11947727203369,-0.9189227138246809,4.502737270934241,-15.31321472781045,2.597834416798183,-5.212726844208581,15.806262544223241
0 days 00:00:17.920031,-3.516992012659709,9.721662839253742,-31.162381490071617,-0.9198701268150693,4.510435539342108,-15.326808702378047,2.5971218858446394,-5.211227299911635,15.835572787693568
0 days 00:00:17.960011,-3.519904335339864,9.732649485270183,-31.311446825663246,-0.9208175398054574,4.518133807749976,-15.34040267694564,2.5990867955344066,-5.2145156775202075,15.971044148717608
0 days 00:00:17.960014,-3.521094799041748,9.740446090698242,-31.37169011433919,-0.921764952795846,4.525832076157842,-15.353996651513237,2.599329846245902,-5.2146140145404,16.017693462825957
0 days 00:00:17.999997,-3.5221433639526367,9.74560324350993,-31.431458791097008,-0.922570466995239,4.530890891949336,-15.3671160141627,2.5995728969573975,-5.214712351560593,16.064342776934307
0 days 00:00:18.000008,-3.5231919288635254,9.750760396321613,-31.49122746785482,-0.9232791662216184,4.5363763098915415,-15.380915035804113,2.5999127626419067,-5.214384086430073,16.110312432050705
0 days 00:00:18.000055,-3.5244510173797607,9.755587577819824,-31.57863998413086,-0.923987865447998,4.541861727833748,-15.394714057445528,2.6004631519317627,-5.213725849986076,16.183925926685333
0 days 00:00:18.040004,-3.5250104665756234,9.771411418914795,-31.677700519561768,-0.9239969253540039,4.558343805372715,-15.420161098241806,2.6010135412216195,-5.21306761354208,16.25753942131996
0 days 00:00:18.040043,-3.5258729457855225,9.788408279418945,-31.7700834274292,-0.9240059852600098,4.574825882911682,-15.445608139038086,2.6018669605255127,-5.213582396507263,16.324475288391113
0 days 00:00:18.080001,-3.5256558656692505,9.808047533035278,-31.86367654800415,-0.9229354858398438,4.593950353562832,-15.472265392541885,2.6027203798294067,-5.214097179472446,16.391411155462265
0 days 00:00:18.080050,-3.524180054664612,9.825802445411682,-31.90845775604248,-0.9218649864196777,4.613074824213982,-15.498922646045685,2.602315068244934,-5.2127276211977005,16.409535109996796
0 days 00:00:18.100029,-3.522454023361206,9.83963131904602,-31.95235252380371,-0.9205442667007449,4.628273256123066,-15.524693459272385,2.6019097566604614,-5.211358062922955,16.427659064531326
0 days 00:00:18.100037,-3.522648175557454,9.84578247865041,-31.975661913553875,-0.9211437304814658,4.635793974002202,-15.529878894488018,2.6015044450759888,-5.209988504648209,16.445783019065857
0 days 00:00:18.100050,-3.522842327753703,9.851933638254803,-31.99897130330404,-0.9217195113499963,4.644354353348414,-15.533600091934204,2.6011228164037066,-5.207579284906387,16.46537121136983
0 days 00:00:18.119996,-3.5230971574783325,9.857851505279541,-32.04248523712158,-0.9222952922185264,4.652914732694626,-15.537321289380394,2.600801865259806,-5.204936772584915,16.505163947741192
0 days 00:00:18.120017,-3.5222770373026533,9.863664786020916,-32.094611167907715,-0.9217961231867473,4.661370525757472,-15.549654483795168,2.6004809141159058,-5.202294260263443,16.54495668411255
0 days 00:00:18.160012,-3.52455993493398,9.874536355336506,-32.23667335510254,-0.9212969541549685,4.669826318820317,-15.56198767820994,2.6032629807790117,-5.20471003651619,16.674685676892597
0 days 00:00:18.160018,-3.524626652399699,9.88207260767619,-32.29390748341878,-0.9207977851231894,4.6782821118831635,-15.574320872624716,2.6038288672765098,-5.203790495793025,16.719586610794067
0 days 00:00:18.200036,-3.5241286357243853,9.88665771484375,-32.350783348083496,-0.9197338819503784,4.6837867597738905,-15.58629580338796,2.604394753774007,-5.2028709550698595,16.764487544695537
0 days 00:00:18.200048,-3.5236306190490723,9.89124282201131,-32.40765921274821,-0.918171226978302,4.688489680488904,-15.599764774243036,2.6054593920707703,-5.2027531415224075,16.807894438505173
0 days 00:00:18.200051,-3.522590756416321,9.89483944574992,-32.46901098887126,-0.9166085720062256,4.6931926012039185,-15.613233745098114,2.605982184410095,-5.2016468445460005,16.855777243773144
0 days 00:00:18.240037,-3.5196070671081543,9.923050721486408,-32.57394917805989,-0.9131020903587341,4.722510173916817,-15.670289129018782,2.60650497674942,-5.2005405475695925,16.90366004904111
0 days 00:00:18.240039,-3.5192233721415205,9.934862295786541,-32.63849449157715,-0.9121956030527751,4.735428045193355,-15.686951637268065,2.607027769088745,-5.199434250593185,16.951542854309082
0 days 00:00:18.280019,-3.5199778874715166,9.955064137776692,-32.7799129486084,-0.9112891157468159,4.748345916469892,-15.70361414551735,2.608688771724701,-5.206718221306801,17.07629880309105
0 days 00:00:18.280067,-3.518982768058777,9.967225670814514,-32.814697265625,-0.9103826284408569,4.761263787746429,-15.720276653766632,2.60860013961792,-5.205961883068085,17.094420611858368
0 days 00:00:18.300021,-3.5168179273605347,9.981414556503296,-32.86076831817627,-0.9083064198493958,4.776209011673927,-15.748225897550583,2.608511507511139,-5.205205544829369,17.112542420625687
0 days 00:00:18.300027,-3.5170904099941254,9.987124800682068,-32.88167333602905,-0.9086675345897675,4.782675594091415,-15.751009106636047,2.608422875404358,-5.2044492065906525,17.130664229393005
0 days 00:00:18.300028,-3.517362892627716,9.99283504486084,-32.902578353881836,-0.908973197142283,4.789949953556061,-15.752362608909607,2.608389695485433,-5.202885091304779,17.15021574497223
0 days 00:00:18.319983,-3.517808109521866,10.00022268295288,-32.975496768951416,-0.9092788596947989,4.797224313020706,-15.753716111183167,2.608529249827067,-5.202998369932175,17.22178065776825
0 days 00:00:18.320052,-3.518572489420573,10.007617950439453,-33.023135821024574,-0.9095845222473145,4.804498672485352,-15.755069613456726,2.6089879671732588,-5.203119277954102,17.26806620756785
0 days 00:00:18.359988,-3.5164399941762285,10.023886680603027,-33.11652024586995,-0.9069933096567788,4.820646494626999,-15.802168488502502,2.6094466845194497,-5.203240185976028,17.31435175736745
0 days 00:00:18.360034,-3.515695571899414,10.028430938720703,-33.17350546518961,-0.9057901700337729,4.825069844722748,-15.812868158022562,2.609905401865641,-5.203361093997955,17.36063730716705
0 days 00:00:18.399967,-3.5152593453725176,10.033876578013103,-33.22820631663004,-0.9045870304107666,4.829493194818497,-15.823567827542623,2.610672314961751,-5.204383383194606,17.40463848908742
0 days 00:00:18.400015,-3.514823118845622,10.039322217305502,-33.28290716807047,-0.9034722191946849,4.833154026951108,-15.835183680057526,2.611350899650937,-5.2061681903543935,17.447723488012947
0 days 00:00:18.400056,-3.51489261786143,10.052286624908447,-33.34159596761068,-0.9028631335213071,4.844333627394268,-15.850787480672201,2.612029484340123,-5.20795299751418,17.490808486938477
0 days 00:00:18.440035,-3.516151984532674,10.070329189300537,-33.4894692103068,-0.9022540478479295,4.8555132278374264,-15.866391281286875,2.6138979366847446,-5.214815961463111,17.623077929019928
0 days 00:00:18.440047,-3.5162657499313354,10.085644483566284,-33.571030616760254,-0.9016449621745517,4.866692828280585,-15.88199508190155,2.6146207877567837,-5.218951655285699,17.689035534858704
0 days 00:00:18.480029,-3.5156248211860657,10.10761308670044,-33.66478204727173,-0.9002811823572432,4.884525737592152,-15.90978890657425,2.6153436388288225,-5.223087349108288,17.75499314069748
0 days 00:00:18.480066,-3.5141865015029907,10.125136375427246,-33.711023807525635,-0.8989174025399342,4.9023586469037195,-15.937582731246948,2.6152690989630565,-5.222777728523527,17.773441076278687
0 days 00:00:18.499967,-3.5134320855140686,10.132857322692871,-33.73985719680786,-0.8982375264167786,4.910389214754105,-15.947968184947968,2.61519455909729,-5.2224681079387665,17.791889011859894
0 days 00:00:18.500016,-3.5126776695251465,10.140578269958496,-33.76869058609009,-0.8979158231190276,4.918273253100259,-15.958379430430275,2.614761846406119,-5.222305016858237,17.81031115565981
0 days 00:00:18.500024,-3.5127655267715454,10.147741317749023,-33.79141489664713,-0.8984363930565971,4.925599391971316,-15.962681597187405,2.6143291337149486,-5.2221419257777075,17.82873329945973
0 days 00:00:18.520006,-3.513036370277405,10.157652378082275,-33.86792691548665,-0.8989569629941667,4.932925530842373,-15.966983763944533,2.614079407283238,-5.224726847239903,17.90094315154212
0 days 00:00:18.520080,-3.5134540796279907,10.169534921646118,-33.937310218811035,-0.8994775329317366,4.940251669713429,-15.971285930701663,2.613976546696254,-5.2292832519326895,17.96602428810937
0 days 00:00:18.560002,-3.5117297172546387,10.183597326278687,-34.02204990386963,-0.8978560311453685,4.949757669653211,-15.990944479193006,2.61387368610927,-5.2338396566254755,18.031105424676625
0 days 00:00:18.560010,-3.5096908807754517,10.194802522659302,-34.075841426849365,-0.8962345293589999,4.9592636695929935,-16.010603027684347,2.6134563514164517,-5.235538853066308,18.065238399165022
0 days 00:00:18.599966,-3.5062971115112305,10.199799060821533,-34.12483310699463,-0.8932580947875977,4.962561011314392,-16.025461733341217,2.613039016723633,-5.237238049507141,18.099371373653412
